"","alpha","delta","u","i","redshift","plate","MJD","fiber_ID","cam_col","fieldbin","runbin","class"
"8062",-0.825774293173044,0.953660665872642,0.5039,1.64379,0.40064,0.72552,0.81966,1.57683,"2","(-1.18,-0.774]","(-0.831,-0.327]","QSO"
"8063",0.161397038733557,0.88116460421074,-0.69428,-0.38378,-0.78916,-0.74993,-0.56713,0.2704,"6","(0.58,5.4]","(-0.831,-0.327]","STAR"
"8064",-0.143840718364792,0.984076004870132,-0.91668,-0.23745,-0.78977,0.43287,0.39887,1.5805,"5","(-0.45,-0.06]","(0.048,0.8]","STAR"
"8065",0.967919515240725,0.99999692340352,-0.23895,1.59488,-0.72531,0.98972,1.27529,1.16582,"4","(-1.18,-0.774]","(-2.23,-0.831]","GALAXY"
"8066",-0.265241379513215,-0.95801617119043,-0.00569,0.32456,0.05955,-0.03388,0.12958,-1.50576,"3","(-0.774,-0.45]","(0.8,1.9]","GALAXY"
"8067",-0.226158431283694,0.52185386336718,-2.23296,-2.52289,-0.78925,-0.87559,-0.52898,-1.403,"3","(-0.06,0.58]","(0.8,1.9]","STAR"
"8068",0.975695005717369,0.595085424168937,-0.63207,0.63894,1.65522,2.00418,1.5678,1.20619,"3","(-0.774,-0.45]","(0.048,0.8]","QSO"
"8069",0.305545634523528,-0.433381143273407,-0.03266,0.24937,0.043,0.53245,0.46467,1.775,"4","(0.58,5.4]","(-2.23,-0.831]","GALAXY"
"8070",-0.117763305121717,0.0452696036685678,-1.42909,-0.28858,0.72905,1.22141,1.147,1.17683,"3","(-0.774,-0.45]","(0.8,1.9]","QSO"
"8071",0.638423608160603,-0.755016680949051,-0.02203,0.56944,0.17171,-0.45084,-0.04626,-0.8819,"3","(-1.18,-0.774]","(-2.23,-0.831]","GALAXY"
"8072",0.193424012098808,0.322245119940024,0.12724,1.28323,1.45719,0.00575,0.15225,1.49977,"2","(-1.18,-0.774]","(-2.23,-0.831]","QSO"
"8073",-0.986266266966126,-0.934645153422048,-1.15264,-0.90058,-0.51454,-1.08662,-1.23841,-1.07639,"2","(-0.774,-0.45]","(-0.327,0.048]","GALAXY"
"8074",-0.972261667372123,-0.99996086174132,-0.19525,-0.47303,-0.35345,-0.12771,0.03724,-0.88557,"5","(0.58,5.4]","(-2.23,-0.831]","GALAXY"
"8075",-0.19078402753941,0.272372615796784,1.30248,-0.11217,-0.7899,-0.64222,-0.38964,-0.38648,"6","(-0.774,-0.45]","(0.048,0.8]","STAR"
"8076",-0.993994557835034,-0.985938023749444,1.98837,0.56004,0.02061,0.6737,0.54153,1.61353,"5","(-1.18,-0.774]","(-0.831,-0.327]","GALAXY"
"8077",-0.904109703751788,-0.999993545950692,0.42784,1.39012,-0.78997,-0.37294,-0.14302,1.6906,"6","(0.58,5.4]","(-2.23,-0.831]","STAR"
"8078",-0.833509099768643,-0.296999032653839,-0.5514,-0.98662,-0.61955,-0.84105,-0.75071,-0.92593,"2","(0.58,5.4]","(0.048,0.8]","GALAXY"
"8079",0.49771124996977,-0.896352888703613,1.01195,0.28599,-0.14783,-0.49284,-0.19058,0.10159,"5","(-0.774,-0.45]","(-0.327,0.048]","GALAXY"
"8080",0.958403913455118,0.89521990385339,-0.21243,1.08816,0.78874,0.66252,0.59074,0.42086,"5","(-1.18,-0.774]","(-0.831,-0.327]","QSO"
"8081",0.879633044589014,0.416519738131595,1.80517,0.13225,-0.78904,-1.11304,-1.14164,-0.03786,"3","(-0.06,0.58]","(-0.327,0.048]","STAR"
"8082",-0.259784774633076,0.494887477478935,0.66788,1.10851,3.47807,1.36841,1.35768,-1.52043,"6","(-0.06,0.58]","(-2.23,-0.831]","QSO"
"8083",-0.175797896586105,0.620483135960911,-0.69081,0.68863,2.03105,0.76651,0.85449,-1.01034,"3","(0.58,5.4]","(-0.831,-0.327]","QSO"
"8084",-0.797152504231245,0.3767651329814,0.54853,-0.29568,-0.49234,-1.40772,-1.7438,0.5016,"6","(-1.18,-0.774]","(-2.23,-0.831]","GALAXY"
"8085",-0.249351017401358,0.37021306586819,-1.30286,-1.07651,-0.71295,-1.31152,-1.59451,-1.05071,"4","(-0.774,-0.45]","(-0.831,-0.327]","GALAXY"
"8086",0.97228269874276,0.502108377343833,-1.59545,-1.09464,-0.78945,1.02461,0.77653,-1.20484,"6","(-0.06,0.58]","(-0.831,-0.327]","STAR"
"8087",-0.760106387001265,-0.996896882754103,-0.25375,-1.00823,-0.56604,-0.20358,0.14838,1.31628,"2","(-1.18,-0.774]","(0.8,1.9]","GALAXY"
"8088",-0.997924220077943,0.99216967485244,-0.3546,-0.08414,-0.78942,-0.91251,-0.8331,-1.3553,"2","(-0.06,0.58]","(0.048,0.8]","STAR"
"8089",-0.168260092433152,0.914412268552837,-1.84601,-2.06057,-0.78924,-0.95756,-1.0388,-0.63969,"3","(-0.06,0.58]","(0.048,0.8]","STAR"
"8090",-0.834187240551853,0.856976617668722,-2.69874,-2.57896,-0.76665,-0.9159,-0.97797,-1.47273,"3","(-0.45,-0.06]","(0.048,0.8]","GALAXY"
"8091",-0.857355929702933,-0.762820838573254,1.42973,1.16324,-0.15508,-0.39495,-0.14745,1.19151,"4","(-0.45,-0.06]","(-0.327,0.048]","GALAXY"
"8092",0.881805918687578,-0.0900448541894413,0.33931,-0.04419,3.56043,-0.32348,-0.07888,1.16949,"4","(-0.06,0.58]","(-0.327,0.048]","QSO"
"8093",-0.646355262525778,-0.563576425648533,1.59927,1.02888,0.18253,0.72789,0.83348,0.84288,"3","(-0.45,-0.06]","(-2.23,-0.831]","GALAXY"
"8094",-0.145855400678769,0.726416072658472,0.80987,0.86489,0.26507,2.17388,1.58328,1.38601,"2","(0.58,5.4]","(0.8,1.9]","GALAXY"
"8095",-0.929639115113688,0.0451009429670867,0.03051,1.26123,-0.62922,1.73931,1.42845,1.55115,"1","(-0.06,0.58]","(-0.327,0.048]","GALAXY"
"8096",-0.786088005156725,-0.805874208410355,1.98432,0.62702,0.12038,0.73535,0.61949,1.09243,"2","(-1.18,-0.774]","(-2.23,-0.831]","GALAXY"
"8097",-0.0987616050060342,0.73342016136399,-0.15786,1.25548,0.67574,1.36164,1.19069,0.29976,"2","(-0.774,-0.45]","(-0.327,0.048]","QSO"
"8098",-0.461036844274727,0.991251303603262,1.62248,0.31807,-0.1954,0.57412,0.46301,1.43371,"2","(-0.774,-0.45]","(-0.831,-0.327]","GALAXY"
"8099",-0.133092528196963,0.999755278435789,0.89318,0.28127,-0.06342,-0.05691,0.25012,1.39702,"6","(-0.45,-0.06]","(-0.327,0.048]","GALAXY"
"8100",-0.992514117511872,-0.82564872816695,1.21505,0.48728,-0.08502,-0.44813,-0.02967,-1.60117,"1","(-0.774,-0.45]","(-0.831,-0.327]","GALAXY"
"8101",-0.426477374827747,-0.98302861456486,-1.20351,-1.60311,-0.70568,-1.1171,-1.17095,-0.39749,"3","(-0.774,-0.45]","(-0.327,0.048]","GALAXY"
"8102",-0.0297572223273947,0.374776840912111,-1.2977,-2.04012,-0.7891,-0.88135,-0.52898,-0.76814,"2","(-0.774,-0.45]","(0.048,0.8]","STAR"
"8103",0.397280681242971,0.87870515020847,-1.33908,-2.15693,-0.59709,0.35835,0.3491,1.08142,"2","(0.58,5.4]","(0.8,1.9]","GALAXY"
"8104",-0.489472306060028,0.869847465676879,-0.55613,0.63991,2.35986,0.52162,0.44034,1.71995,"3","(0.58,5.4]","(-0.831,-0.327]","QSO"
"8105",0.0186097809101381,-0.332551746661481,-0.60792,0.59309,2.2339,-0.43255,-0.17675,-1.17915,"5","(-0.45,-0.06]","(-0.327,0.048]","QSO"
"8106",0.795716845394375,0.673419583302165,-1.19958,-1.24526,-0.7892,-0.66017,-0.41894,0.64839,"1","(-1.18,-0.774]","(-0.831,-0.327]","STAR"
"8107",0.472383551333534,-0.817149113676031,-0.872,0.21454,2.10049,1.36502,1.36873,1.82638,"4","(-0.45,-0.06]","(0.8,1.9]","QSO"
"8108",0.708249332928865,0.682229883361546,1.68608,0.49894,0.01101,-0.13143,0.02452,0.96766,"5","(-0.45,-0.06]","(-2.23,-0.831]","GALAXY"
"8109",0.0698291985876329,0.0208580371599587,0.28098,0.794,0.3976,0.83967,0.72621,-1.21218,"5","(-0.06,0.58]","(0.8,1.9]","GALAXY"
"8110",-0.181285234116544,-0.886830589004215,1.22041,0.8524,0.20579,1.22412,1.15917,0.05022,"6","(0.58,5.4]","(0.8,1.9]","GALAXY"
"8111",0.874437132708546,0.534304346833046,0.79983,0.92123,3.3737,1.10489,1.24653,1.41169,"5","(-0.774,-0.45]","(-0.831,-0.327]","QSO"
"8112",0.581802438805586,-0.76746726052206,-0.16818,0.51553,-0.38888,1.01377,0.74335,0.48325,"4","(-0.45,-0.06]","(0.8,1.9]","QSO"
"8113",-0.0497854524429941,-0.431927527673716,1.77235,0.43683,-0.18294,-0.45728,-0.01308,-0.67639,"4","(-0.774,-0.45]","(-2.23,-0.831]","GALAXY"
"8114",0.225004114361039,0.954562626309216,0.08572,0.91035,-0.78919,1.10353,1.24156,0.24105,"4","(-0.45,-0.06]","(-0.831,-0.327]","GALAXY"
"8115",-0.779288552112557,0.993135149979944,-0.86633,-1.3337,-0.57713,-1.63906,-2.00922,-0.98832,"3","(-1.18,-0.774]","(-2.23,-0.831]","GALAXY"
"8116",0.818151780630451,0.574618000808787,-2.1588,-1.90442,-0.78869,-1.59029,-2.04958,0.20068,"3","(-0.45,-0.06]","(-2.23,-0.831]","STAR"
"8117",-0.687188692122669,0.768904015343123,-1.25479,-1.34702,-0.67747,-1.61095,-2.08884,0.43921,"5","(-1.18,-0.774]","(-0.327,0.048]","GALAXY"
"8118",-0.719327939092739,-0.979882960278519,-0.15402,0.22409,-0.02936,0.67675,0.53931,-1.0874,"5","(-0.774,-0.45]","(0.8,1.9]","GALAXY"
"8119",0.848307063856797,-0.94742423271493,-0.0966,0.24978,-0.11832,-0.22289,0.00185,1.62087,"3","(-0.774,-0.45]","(-0.327,0.048]","GALAXY"
"8120",0.984148155260709,-0.99999692787866,0.61247,0.05403,-0.13289,0.34616,0.34578,-1.1975,"2","(-1.18,-0.774]","(0.8,1.9]","GALAXY"
"8121",0.782608308345326,0.925235925177996,-0.11578,0.43937,-0.2799,0.77261,0.87164,1.95115,"3","(0.58,5.4]","(-0.831,-0.327]","GALAXY"
"8122",-0.0237857868452958,0.894520627872824,0.0869,0.01221,-0.05024,-0.51554,-0.22652,0.05756,"2","(-0.774,-0.45]","(-2.23,-0.831]","GALAXY"
"8123",0.998418003185728,0.759238633953038,0.51122,1.66002,0.45091,1.51067,1.4091,-0.94428,"5","(-0.06,0.58]","(0.048,0.8]","GALAXY"
"8124",0.922987943516662,0.380813816811618,-0.01144,0.31796,-0.00351,0.19577,0.59074,0.31444,"2","(-0.06,0.58]","(-2.23,-0.831]","GALAXY"
"8125",-0.428076351721252,0.733123472654718,-1.38384,-1.24576,-0.78961,-0.57888,-0.33711,-0.66905,"4","(-0.06,0.58]","(-0.831,-0.327]","STAR"
"8126",0.95725060781377,-0.610172117676702,-0.20471,0.84641,1.02488,0.86575,0.98001,0.65573,"2","(-0.06,0.58]","(0.8,1.9]","QSO"
"8127",0.876624288919665,-0.766914619641633,-1.7114,-0.81034,1.38933,0.07383,0.23243,1.29426,"6","(0.58,5.4]","(-0.831,-0.327]","QSO"
"8128",0.139456505504985,0.639170816762923,0.72384,0.21081,-0.0393,-0.44576,-0.02967,1.67225,"6","(-0.45,-0.06]","(-2.23,-0.831]","GALAXY"
"8129",0.485957337033696,0.252605678056098,-0.64255,0.55685,0.10437,-1.29594,-1.56133,0.45022,"5","(-1.18,-0.774]","(-0.831,-0.327]","QSO"
"8130",0.773855602283413,-0.966988618833381,-0.03025,1.01665,-0.79021,1.11471,1.24322,-1.32594,"1","(-0.774,-0.45]","(-0.831,-0.327]","STAR"
"8131",-0.568832445304283,-0.823044221273389,-0.71553,-1.25241,-0.56772,-1.01345,-0.76122,0.03554,"2","(0.58,5.4]","(0.048,0.8]","GALAXY"
"8132",0.732493820063997,0.786758918781826,0.41144,1.46319,0.40504,1.80502,1.42237,0.41719,"3","(0.58,5.4]","(0.048,0.8]","GALAXY"
"8133",0.261283851005319,0.542987967970526,-1.70296,-1.51892,-0.78991,-0.97619,-1.11897,-0.2507,"4","(-0.06,0.58]","(-0.831,-0.327]","STAR"
"8134",0.00702774054912353,0.73783337088977,-0.26471,0.21276,1.33364,-1.49816,-1.87319,-0.12593,"5","(0.58,5.4]","(0.048,0.8]","QSO"
"8135",-0.841602223152919,0.645974607322487,-0.9388,-1.59483,-0.66929,-1.57945,-1.98433,0.44655,"6","(-0.45,-0.06]","(-2.23,-0.831]","GALAXY"
"8136",-0.257288779260705,-0.989660729552857,-0.04802,0.25452,0.76546,0.11143,0.2457,1.14013,"6","(-0.774,-0.45]","(0.048,0.8]","QSO"
"8137",-0.984108805992175,-0.919432617616382,-0.96898,-1.04804,-0.59432,-0.99177,-0.92987,0.01719,"2","(-0.45,-0.06]","(0.048,0.8]","GALAXY"
"8138",-0.97735929948907,-0.716848563665334,0.09902,0.44018,0.03145,0.57547,0.47241,1.43371,"1","(-1.18,-0.774]","(-0.831,-0.327]","GALAXY"
"8139",-0.948661809591222,0.115506151826712,0.12316,1.42293,2.25332,-0.28419,-0.04294,-0.88557,"1","(0.58,5.4]","(0.8,1.9]","QSO"
"8140",-0.985277101107536,-0.667724835939627,-0.05803,1.50017,0.81564,1.36434,1.35989,1.86674,"4","(-0.45,-0.06]","(0.8,1.9]","QSO"
"8141",-0.716424746153514,0.71908459712836,-0.43489,0.71185,0.59414,1.36841,1.35768,0.0649,"5","(-0.774,-0.45]","(-0.327,0.048]","QSO"
"8142",-0.581095908504235,0.361707102409088,1.52898,1.16046,3.70213,2.01604,1.59157,0.95665,"4","(-0.45,-0.06]","(0.048,0.8]","QSO"
"8143",0.816671082177355,0.491614496970287,0.82817,0.3285,-0.10697,0.52907,0.45471,-1.54979,"3","(0.58,5.4]","(-2.23,-0.831]","GALAXY"
"8144",0.77891664927036,0.875321539367874,0.73951,0.34946,-0.15354,-0.10095,0.06323,0.2704,"2","(-1.18,-0.774]","(-0.831,-0.327]","GALAXY"
"8145",-0.974190495634671,0.687487224176027,-0.68595,-1.30697,-0.60303,-1.34167,-1.54695,-1.18282,"2","(0.58,5.4]","(-0.831,-0.327]","GALAXY"
"8146",-0.256672521867107,0.142217036179816,0.46986,0.98096,-0.78982,0.68081,0.54484,-0.94428,"3","(0.58,5.4]","(0.8,1.9]","STAR"
"8147",-0.234590940379059,-0.996903716926988,0.78059,0.49018,0.15994,1.07034,1.01043,-0.20666,"4","(-0.06,0.58]","(-2.23,-0.831]","GALAXY"
"8148",-0.55875760989842,0.101114262633611,-1.43789,-0.95743,1.08694,0.02268,0.24736,0.75114,"3","(-0.774,-0.45]","(0.048,0.8]","QSO"
"8149",-0.941040763528554,-0.710143184253073,-1.16008,-1.51885,-0.6753,-1.0541,-1.19307,-0.49657,"1","(-0.06,0.58]","(-0.327,0.048]","GALAXY"
"8150",-0.977632181749343,0.640774445843697,1.60173,0.06547,-0.04836,-0.03219,0.14783,-1.09841,"4","(-0.45,-0.06]","(-2.23,-0.831]","GALAXY"
"8151",-0.999984804222315,0.931303416409694,-0.01276,1.35917,1.31169,1.3596,1.37039,0.72545,"3","(-0.06,0.58]","(-0.327,0.048]","QSO"
"8152",0.89259934511082,0.869132522989639,-2.5856,-2.41344,-0.78911,-0.82072,-0.76343,0.43187,"5","(-1.18,-0.774]","(-0.327,0.048]","STAR"
"8153",-0.993245064644073,-0.993145846132458,-0.16331,0.21614,-0.05796,-0.00577,0.16939,-0.10391,"3","(-0.06,0.58]","(0.8,1.9]","GALAXY"
"8154",-0.265235762385146,0.89253694423821,0.86929,-0.08183,-0.28623,0.35971,0.3491,0.3438,"2","(-1.18,-0.774]","(0.8,1.9]","GALAXY"
"8155",0.927545173132081,0.741507670084278,-0.17719,-1.45557,-0.78937,-1.31762,-1.60999,-1.43236,"2","(-0.774,-0.45]","(-0.327,0.048]","STAR"
"8156",-0.186651146062187,-0.979803620320908,-0.98371,-0.37319,-0.79052,-1.24276,-1.43194,-0.97731,"3","(-1.18,-0.774]","(0.8,1.9]","STAR"
"8157",-0.310221243463249,0.984075311714906,-0.46059,0.77379,1.00313,1.89816,1.46052,0.17866,"5","(-1.18,-0.774]","(-0.327,0.048]","QSO"
"8158",-0.685369218660389,0.322343109154936,-0.8688,-1.08377,-0.67118,-1.30848,-1.43415,0.56398,"4","(-0.06,0.58]","(-0.831,-0.327]","GALAXY"
"8159",0.949517772656533,-0.705119927255628,0.26455,1.30073,0.32341,1.41718,1.3715,1.97684,"3","(0.58,5.4]","(0.8,1.9]","GALAXY"
"8160",-0.290469859028404,-0.109319961129194,1.01045,0.82942,-0.78956,1.13707,0.83791,-0.27639,"2","(-0.06,0.58]","(-0.831,-0.327]","STAR"
"8161",-0.995376383064036,-0.571706553284917,0.14126,0.28399,0.016,0.11515,0.24404,-0.47823,"5","(-0.774,-0.45]","(0.048,0.8]","GALAXY"
"8162",-0.313554432663921,0.782965651512481,0.98388,1.20123,-0.44541,-0.47455,-0.20716,1.01536,"5","(-0.06,0.58]","(-0.327,0.048]","GALAXY"
"8163",-0.899249845665799,0.0400277929060402,1.48891,0.68953,-0.05338,-0.44712,-0.17233,0.76215,"3","(-0.45,-0.06]","(-0.831,-0.327]","GALAXY"
"8164",0.0551425128469803,0.0401670757081131,-1.99076,-2.66659,-0.72076,2.50311,1.84759,-1.60484,"4","(-1.18,-0.774]","(-2.23,-0.831]","GALAXY"
"8165",-0.798507313558493,0.718220771261986,-0.64282,0.65568,1.51576,2.00723,1.5689,-0.84887,"3","(-0.774,-0.45]","(0.048,0.8]","QSO"
"8166",0.0889062865446468,0.617924253713228,-1.30124,-0.30681,-0.3892,-1.57538,-2.0341,-0.39749,"5","(-1.18,-0.774]","(-2.23,-0.831]","QSO"
"8167",-0.975683055894594,-0.33642349782928,0.72765,0.91911,-0.05488,1.02901,0.80196,1.95849,"1","(-0.774,-0.45]","(-2.23,-0.831]","GALAXY"
"8168",-0.933500654325987,-0.973926831995962,0.22391,0.17952,0.10264,-0.29368,-0.04294,-0.76447,"5","(0.58,5.4]","(0.8,1.9]","GALAXY"
"8169",-0.90300698154807,-0.0883560534916022,1.59206,0.87548,0.30121,1.22513,1.56835,-0.53694,"3","(-0.45,-0.06]","(0.8,1.9]","GALAXY"
"8170",0.1919616645021,-0.495219802365661,-1.42331,-1.38805,-0.66225,-1.62687,-1.98821,0.12728,"4","(-0.06,0.58]","(-2.23,-0.831]","GALAXY"
"8171",-0.516836835197397,0.748877703462415,-1.49332,-0.34034,0.63552,-1.29628,-1.41314,-0.22868,"5","(-1.18,-0.774]","(-0.831,-0.327]","QSO"
"8172",-0.451128599609933,0.728963075973801,-0.69587,0.46486,2.1206,0.77057,0.86998,-0.0562,"3","(-1.18,-0.774]","(-0.831,-0.327]","QSO"
"8173",-0.988599886953179,0.981775514436198,-0.53341,0.92653,0.77088,1.26442,1.21115,1.80803,"6","(-1.18,-0.774]","(-0.327,0.048]","QSO"
"8174",0.923230981252614,-0.811697349196868,1.02801,1.79458,-0.78838,1.42023,1.19124,-1.5241,"6","(-0.06,0.58]","(0.8,1.9]","STAR"
"8175",-0.568304631617199,-0.816487532562302,-0.35847,1.26507,0.48913,0.8268,0.75607,1.51812,"2","(-1.18,-0.774]","(0.8,1.9]","QSO"
"8176",-0.222462289891279,0.755414278143854,-0.02683,1.42188,2.46702,1.36062,1.34053,0.15664,"2","(-1.18,-0.774]","(-0.327,0.048]","QSO"
"8177",0.992459616825637,0.998371099718237,-1.2022,-0.04898,0.41974,1.35689,1.14811,1.11812,"4","(-0.45,-0.06]","(-0.327,0.048]","QSO"
"8178",0.98239100639368,0.988946282706397,1.13456,0.68549,-0.78914,2.20674,1.60097,-0.05253,"3","(-1.18,-0.774]","(-0.327,0.048]","STAR"
"8179",0.759510011168575,-0.982956260835252,-0.34488,0.8154,-0.06078,0.77599,0.6593,0.77683,"3","(-0.774,-0.45]","(-0.831,-0.327]","GALAXY"
"8180",0.324776644705343,0.600355050809197,-1.67667,-2.08838,-0.70577,-1.16283,-1.33296,-1.50209,"4","(-0.774,-0.45]","(-0.327,0.048]","GALAXY"
"8181",-0.373017625014827,-0.462186009783958,0.922,1.6306,0.67178,0.64152,0.47573,-1.43603,"2","(-0.45,-0.06]","(-0.831,-0.327]","QSO"
"8182",-0.112194000212989,-0.895905690894386,0.67444,0.02304,0.2729,-0.45186,-0.04183,0.53463,"5","(-0.774,-0.45]","(-2.23,-0.831]","GALAXY"
"8183",-0.975106044995038,-0.0452640128777871,1.12149,1.07539,0.13997,1.1164,1.05024,1.94381,"4","(-0.774,-0.45]","(-0.831,-0.327]","GALAXY"
"8184",-0.00693155189730755,0.892218139587077,-0.99849,-0.09751,-0.78976,0.34311,0.33085,1.44839,"5","(0.58,5.4]","(0.8,1.9]","STAR"
"8185",-0.850430712862584,0.719706082272468,0.3663,0.92223,-0.78972,2.20741,1.6336,-1.403,"2","(-0.45,-0.06]","(0.8,1.9]","STAR"
"8186",-0.359122961526855,0.885834604986589,0.91078,0.3666,-0.1363,-0.84613,-0.62132,-0.66538,"2","(0.58,5.4]","(0.048,0.8]","GALAXY"
"8187",-0.796435229733031,-0.569131498353745,0.8204,0.41945,-0.78882,-0.03591,0.34302,-0.18098,"1","(-0.774,-0.45]","(0.8,1.9]","STAR"
"8188",-0.820381451581689,0.427701764579016,1.91414,0.07979,0.01368,-0.17919,0.21252,-1.24887,"1","(-0.774,-0.45]","(-0.831,-0.327]","GALAXY"
"8189",-0.727975041526661,0.992475752428154,0.30271,0.18946,0.1344,-0.05353,0.25234,-0.29107,"4","(-0.06,0.58]","(-0.831,-0.327]","GALAXY"
"8190",0.484333805397728,-0.831303634408609,1.12621,0.43665,-0.00176,-0.22526,0.16829,-1.49108,"1","(-0.06,0.58]","(0.8,1.9]","GALAXY"
"8191",-0.980357044169366,0.611699765795182,-0.60444,0.84571,0.84797,1.74574,1.38919,0.1126,"5","(-1.18,-0.774]","(-2.23,-0.831]","QSO"
"8192",-0.17621263683987,-0.979610221941898,-0.61521,0.59887,1.0603,0.8058,0.65986,0.94197,"6","(-0.06,0.58]","(-2.23,-0.831]","QSO"
"8193",-0.511942697137372,-0.508458083418325,0.80705,0.81112,4.23447,-0.20561,-0.01363,1.76399,"1","(0.58,5.4]","(0.8,1.9]","QSO"
"8194",0.794038783656325,0.463982698578528,-0.36075,-0.33053,-0.33384,0.39527,0.54263,-1.0397,"2","(-1.18,-0.774]","(0.8,1.9]","GALAXY"
"8195",-0.891160412854285,-0.995907084639117,0.3998,0.53853,-0.01916,-0.28995,0.13677,-0.11125,"5","(0.58,5.4]","(0.8,1.9]","GALAXY"
"8196",-0.211304484521228,0.125464532433381,0.15474,0.75743,0.07506,0.85627,0.96177,0.32912,"1","(-0.06,0.58]","(0.8,1.9]","GALAXY"
"8197",0.915423516433319,-0.708378987124343,-1.32066,-0.51019,0.38374,0.50942,0.43923,1.00802,"1","(-0.45,-0.06]","(-0.831,-0.327]","QSO"
"8198",0.475753519199824,0.998186411535379,-0.62836,-1.27315,-0.57289,-1.61163,-2.10101,-1.52043,"4","(-0.06,0.58]","(-0.327,0.048]","GALAXY"
"8199",-0.658237397897344,-0.218391734212386,-1.06049,0.84845,-0.78919,-0.74316,-0.60086,-0.04886,"5","(-1.18,-0.774]","(-0.327,0.048]","GALAXY"
"8200",-0.730285142858849,-0.658167656654778,2.15826,-0.30482,-0.29448,0.67539,0.54263,0.73646,"5","(-1.18,-0.774]","(-0.831,-0.327]","GALAXY"
"8201",-0.677549170168638,-0.880682515962963,1.2863,0.77607,0.26471,0.73501,0.62557,-0.03786,"1","(-1.18,-0.774]","(-2.23,-0.831]","GALAXY"
"8202",-0.996345889986059,-0.913238766409189,-0.19441,0.09106,-0.78953,-0.91218,-0.8331,0.5016,"2","(-0.45,-0.06]","(0.048,0.8]","STAR"
"8203",0.917865674425151,0.737741263128654,0.15023,0.32678,-0.04523,-1.20991,-1.43028,0.32178,"5","(0.58,5.4]","(0.048,0.8]","GALAXY"
"8204",0.455380796144466,-0.800268582140617,0.77712,1.51544,0.71309,1.50593,1.22773,-0.36446,"5","(-0.06,0.58]","(0.048,0.8]","GALAXY"
"8205",0.964960678431092,0.58319270999783,0.37431,-0.30435,-0.26978,0.01625,0.21529,1.22087,"6","(-1.18,-0.774]","(-0.831,-0.327]","GALAXY"
"8206",-0.959793958713205,0.350608336963779,-0.6093,-0.94648,-0.46724,0.22727,0.40716,-1.49475,"6","(-0.774,-0.45]","(-0.327,0.048]","GALAXY"
"8207",0.0813181711772612,0.74398633767484,0.16343,1.38632,2.63663,-0.27708,-0.04515,0.63004,"1","(-0.06,0.58]","(0.048,0.8]","QSO"
"8208",-0.0772370940171029,-0.725697248030739,0.06447,1.46011,1.86563,-0.39665,-0.00976,1.25023,"4","(-0.774,-0.45]","(-0.327,0.048]","QSO"
"8209",0.358586057837588,-0.571519331539032,1.16987,0.18289,-0.13704,-0.45694,-0.18947,-0.63602,"4","(-0.774,-0.45]","(-2.23,-0.831]","GALAXY"
"8210",0.211595637490026,-0.649867320403876,0.18738,1.28251,0.22709,1.4243,1.17963,-1.12043,"6","(-1.18,-0.774]","(0.8,1.9]","GALAXY"
"8211",-0.25629944789675,0.754059249187682,-1.47905,-1.43957,-0.78982,-0.66525,-0.40899,-0.15162,"6","(0.58,5.4]","(-0.831,-0.327]","STAR"
"8212",-0.300875957019025,-0.784813685217193,0.73892,0.93913,0.16176,0.83188,0.75718,0.48325,"4","(-0.06,0.58]","(0.8,1.9]","GALAXY"
"8213",-0.972590915430999,0.0995244136336759,0.44856,0.09843,-0.1057,0.62459,0.47241,1.8117,"6","(0.58,5.4]","(-2.23,-0.831]","GALAXY"
"8214",-0.765586420053242,0.603631765017222,0.79482,-0.29728,-0.24164,-0.80142,-0.58704,-0.98465,"2","(0.58,5.4]","(0.048,0.8]","GALAXY"
"8215",0.917630020014269,0.964747629631785,0.06584,1.34332,2.27173,-0.19071,0.01789,-1.41401,"5","(-0.06,0.58]","(-0.831,-0.327]","QSO"
"8216",-0.253739041252683,0.746228077459343,0.33472,0.16661,-0.07997,0.30822,0.28164,-0.13327,"5","(-0.774,-0.45]","(-0.831,-0.327]","GALAXY"
"8217",-0.998836787760554,-0.999510322511429,0.07472,-0.86195,-0.78912,-1.40806,-1.74601,0.51628,"4","(-0.45,-0.06]","(-2.23,-0.831]","STAR"
"8218",-0.583732393931158,0.636754535265079,-0.08373,0.29624,-0.78899,-1.03919,-1.22348,-0.3241,"6","(-0.45,-0.06]","(-0.831,-0.327]","STAR"
"8219",-0.349233012057704,-0.851305669594762,0.82297,-0.63894,-0.31872,-1.55201,-1.83725,-1.13878,"2","(-0.45,-0.06]","(-2.23,-0.831]","GALAXY"
"8220",-0.437986444268372,-0.0286280835122872,-1.18385,-1.01761,-0.75062,-1.10558,-0.6368,-0.62869,"5","(-0.45,-0.06]","(-0.327,0.048]","GALAXY"
"8221",0.281407680059757,-0.925373719702982,-0.53134,0.57342,1.26763,1.25054,1.02701,1.27591,"6","(-0.06,0.58]","(-0.831,-0.327]","QSO"
"8222",0.967192398630729,0.98225418847492,0.38095,-0.2256,-0.54169,1.35893,1.35491,1.55115,"4","(-0.06,0.58]","(-0.327,0.048]","GALAXY"
"8223",0.891729765130528,-0.279501480096673,-1.3479,-0.75456,-0.78987,-0.23271,-0.0269,1.04472,"1","(-1.18,-0.774]","(-0.831,-0.327]","STAR"
"8224",-0.100459784731306,-0.980462617120222,0.66576,0.49049,-0.00112,-0.14227,0.08479,-1.32961,"5","(0.58,5.4]","(-0.327,0.048]","GALAXY"
